iter	Passed	Remaining
1202	26513	28100
1203	26534	28077
1204	26557	28056
1205	26577	28032
1206	26598	28008
1207	26618	27985
1208	26641	27963
1209	26665	27943
1210	26686	27920
1211	26706	27896
1212	26726	27872
1213	26750	27852
1214	26773	27830
1215	26794	27808
1216	26814	27784
1217	26839	27764
1218	26861	27742
1219	26881	27719
1220	26902	27695
1221	26923	27672
1222	26946	27652
1223	26968	27629
1224	26989	27606
1225	27009	27582
1226	27029	27558
1227	27053	27538
1228	27074	27514
1229	27094	27491
1230	27115	27468
1231	27139	27447
1232	27161	27426
1233	27182	27402
1234	27202	27379
1235	27224	27356
1236	27248	27337
1237	27269	27313
1238	27290	27290
1239	27311	27267
1240	27335	27247
1241	27357	27225
1242	27378	27202
1243	27399	27179
1244	27420	27156
1245	27443	27135
1246	27465	27112
1247	27485	27089
1248	27507	27066
1249	27530	27046
1250	27553	27024
1251	27574	27001
1252	27595	26978
1253	27615	26955
1254	27641	26936
1255	27663	26914
1256	27684	26891
1257	27704	26867
1258	27725	26844
1259	27748	26823
1260	27769	26800
1261	27789	26777
1262	27810	26753
1263	27838	26737
1264	27858	26713
1265	27879	26690
1266	27900	26667
1267	27921	26644
1268	27948	26626
1269	27967	26602
1270	27989	26579
1271	28008	26555
1272	28030	26533
1273	28052	26511
1274	28073	26487
1275	28093	26464
1276	28114	26440
1277	28140	26422
1278	28161	26399
1279	28181	26376
1280	28202	26352
1281	28227	26333
1282	28248	26311
1283	28269	26287
1284	28290	26264
1285	28311	26241
1286	28335	26222
1287	28357	26200
1288	28379	26177
1289	28399	26154
1290	28424	26134
1291	28445	26111
1292	28464	26087
1293	28486	26064
1294	28506	26041
1295	28532	26022
1296	28553	25999
1297	28574	25977
1298	28595	25953
1299	28615	25929
1300	28639	25909
1301	28659	25885
1302	28679	25861
1303	28701	25840
1304	28728	25822
1305	28749	25799
1306	28770	25776
1307	28791	25753
1308	28811	25730
1309	28835	25709
1310	28856	25686
1311	28876	25663
1312	28897	25640
1313	28921	25619
1314	28942	25597
1315	28963	25573
1316	28983	25550
1317	29003	25526
1318	29029	25507
1319	29049	25484
1320	29069	25460
1321	29089	25436
1322	29111	25414
1323	29135	25394
1324	29156	25371
1325	29177	25348
1326	29198	25326
1327	29224	25307
1328	29245	25284
1329	29265	25260
1330	29285	25236
1331	29305	25213
1332	29329	25192
1333	29349	25169
1334	29370	25146
1335	29390	25122
1336	29410	25099
1337	29434	25078
1338	29455	25055
1339	29474	25031
1340	29493	25006
1341	29517	24986
1342	29539	24964
1343	29559	24941
1344	29579	24917
1345	29611	24903
1346	29632	24880
1347	29652	24857
1348	29672	24833
1349	29691	24809
1350	29715	24788
1351	29735	24764
1352	29754	24740
1353	29774	24716
1354	29794	24692
1355	29820	24674
1356	29839	24649
1357	29860	24627
1358	29879	24602
1359	29903	24582
1360	29923	24558
1361	29942	24534
1362	29961	24510
1363	29981	24486
1364	30004	24464
1365	30026	24443
1366	30046	24419
1367	30066	24395
1368	30085	24372
1369	30114	24355
1370	30134	24331
1371	30154	24307
1372	30177	24287
1373	30198	24264
1374	30219	24241
1375	30240	24218
1376	30260	24194
1377	30279	24171
1378	30303	24150
1379	30323	24127
1380	30344	24104
1381	30365	24081
1382	30383	24056
1383	30405	24034
1384	30426	24011
1385	30447	23988
1386	30466	23964
1387	30486	23941
1388	30512	23922
1389	30532	23898
1390	30551	23874
1391	30572	23851
1392	30592	23828
1393	30613	23805
1394	30635	23783
1395	30656	23760
1396	30676	23737
1397	30698	23715
1398	30720	23693
1399	30740	23669
1400	30759	23645
1401	30778	23621
1402	30798	23598
1403	30818	23575
1404	30839	23551
1405	30860	23529
1406	30880	23505
1407	30904	23485
1408	30925	23463
1409	30949	23442
1410	30971	23420
1411	30995	23400
1412	31020	23380
1413	31040	23357
1414	31062	23335
1415	31081	23311
1416	31107	23292
1417	31127	23268
1418	31146	23244
1419	31166	23221
1420	31186	23197
1421	31210	23177
1422	31230	23153
1423	31250	23130
1424	31271	23108
1425	31295	23087
1426	31316	23065
1427	31336	23041
1428	31356	23018
1429	31376	22995
1430	31401	22975
1431	31422	22952
1432	31442	22929
1433	31462	22906
1434	31484	22883
1435	31507	22862
1436	31528	22840
1437	31548	22816
1438	31567	22792
1439	31588	22769
1440	31610	22747
1441	31632	22726
1442	31652	22703
1443	31674	22680
1444	31699	22660
1445	31719	22638
1446	31740	22615
1447	31760	22591
1448	31781	22569
1449	31804	22548
